atributos_id,player_api_id,overall_rating,potential,preferred_foot,crossing,finishing,dribbling,free_kick_accuracy,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,strength,aggression,interceptions,vision,penalties,marking,id_temporada
3910,33756,68.0,68.0,right,77.0,44.0,45.0,47.0,68.0,55.0,53.0,50.0,76.0,66.0,55.0,34.0,75.0,71.0,79.0,60.0,50.0,68.0,8
3911,33756,68.0,68.0,right,77.0,44.0,45.0,47.0,68.0,55.0,53.0,50.0,76.0,66.0,55.0,34.0,75.0,71.0,79.0,60.0,50.0,68.0,8
3912,33756,68.0,68.0,right,77.0,44.0,45.0,47.0,69.0,55.0,63.0,50.0,76.0,66.0,55.0,39.0,75.0,72.0,79.0,60.0,50.0,68.0,8
3913,33756,68.0,68.0,right,77.0,44.0,45.0,47.0,69.0,55.0,63.0,50.0,76.0,66.0,55.0,39.0,75.0,72.0,79.0,60.0,50.0,68.0,8
3914,33756,71.0,71.0,right,83.0,44.0,45.0,47.0,70.0,55.0,65.0,50.0,78.0,66.0,55.0,39.0,75.0,73.0,81.0,59.0,50.0,71.0,7
3915,268282,65.0,73.0,right,47.0,62.0,66.0,75.0,64.0,76.0,71.0,75.0,67.0,72.0,58.0,59.0,56.0,41.0,25.0,66.0,54.0,38.0,6
3916,195305,72.0,81.0,right,49.0,42.0,59.0,44.0,72.0,65.0,69.0,67.0,75.0,69.0,57.0,71.0,72.0,62.0,79.0,60.0,51.0,74.0,6
3917,195305,70.0,80.0,right,49.0,42.0,59.0,44.0,72.0,65.0,66.0,67.0,73.0,69.0,57.0,71.0,67.0,62.0,75.0,60.0,51.0,73.0,6
3918,21450,71.0,71.0,right,76.0,38.0,65.0,37.0,68.0,70.0,75.0,58.0,73.0,60.0,59.0,68.0,74.0,70.0,77.0,60.0,36.0,68.0,9
3919,21450,74.0,74.0,right,78.0,38.0,65.0,37.0,68.0,70.0,75.0,58.0,76.0,60.0,59.0,68.0,74.0,73.0,84.0,57.0,36.0,68.0,7
3920,21450,71.0,71.0,right,75.0,38.0,64.0,37.0,69.0,74.0,77.0,66.0,70.0,60.0,59.0,68.0,74.0,69.0,76.0,56.0,36.0,64.0,6
3921,21450,69.0,69.0,right,72.0,38.0,64.0,37.0,68.0,75.0,75.0,66.0,66.0,60.0,59.0,68.0,74.0,59.0,72.0,60.0,36.0,64.0,5
3922,37879,73.0,73.0,right,37.0,23.0,52.0,52.0,57.0,51.0,54.0,59.0,72.0,58.0,59.0,58.0,82.0,78.0,76.0,57.0,56.0,74.0,9
3923,37879,73.0,73.0,right,37.0,23.0,52.0,52.0,57.0,51.0,54.0,59.0,72.0,58.0,59.0,58.0,82.0,78.0,76.0,57.0,56.0,74.0,9
3924,37879,73.0,80.0,right,32.0,22.0,41.0,51.0,66.0,65.0,67.0,50.0,72.0,70.0,58.0,78.0,82.0,73.0,73.0,62.0,55.0,72.0,4
3925,41166,74.0,74.0,left,52.0,20.0,50.0,39.0,66.0,61.0,55.0,64.0,70.0,60.0,56.0,73.0,68.0,64.0,81.0,55.0,29.0,75.0,7
3926,41166,73.0,76.0,left,52.0,20.0,50.0,39.0,64.0,61.0,55.0,64.0,70.0,60.0,56.0,73.0,68.0,64.0,79.0,55.0,29.0,75.0,7
3927,41166,73.0,76.0,left,52.0,20.0,50.0,39.0,64.0,61.0,55.0,64.0,70.0,60.0,56.0,73.0,68.0,64.0,79.0,55.0,29.0,75.0,6
3928,41166,69.0,73.0,left,52.0,20.0,50.0,39.0,64.0,58.0,62.0,64.0,70.0,60.0,56.0,73.0,68.0,65.0,72.0,55.0,29.0,71.0,6
3929,41166,69.0,76.0,left,40.0,21.0,51.0,40.0,65.0,69.0,68.0,58.0,71.0,65.0,57.0,69.0,69.0,62.0,73.0,60.0,30.0,71.0,5
3930,184554,82.0,88.0,right,15.0,14.0,17.0,12.0,18.0,38.0,50.0,37.0,80.0,43.0,22.0,82.0,79.0,43.0,22.0,57.0,25.0,10.0,10
3931,184554,82.0,88.0,right,15.0,14.0,17.0,12.0,18.0,38.0,50.0,37.0,80.0,43.0,22.0,82.0,79.0,43.0,22.0,57.0,25.0,10.0,9
3932,184554,82.0,88.0,right,25.0,25.0,25.0,25.0,28.0,38.0,50.0,37.0,81.0,43.0,38.0,82.0,79.0,43.0,22.0,25.0,33.0,25.0,8
3933,184554,80.0,87.0,right,25.0,25.0,25.0,25.0,28.0,38.0,50.0,37.0,78.0,43.0,38.0,82.0,79.0,43.0,22.0,25.0,33.0,25.0,7
3934,184554,80.0,89.0,right,15.0,14.0,17.0,12.0,28.0,38.0,50.0,37.0,78.0,43.0,38.0,82.0,79.0,43.0,22.0,17.0,33.0,9.0,7
3935,184554,80.0,89.0,right,15.0,14.0,17.0,12.0,28.0,38.0,50.0,37.0,78.0,43.0,38.0,82.0,79.0,77.0,22.0,36.0,33.0,9.0,7
3936,49847,74.0,74.0,right,74.0,52.0,72.0,82.0,78.0,68.0,62.0,79.0,70.0,94.0,82.0,74.0,58.0,72.0,77.0,73.0,66.0,75.0,10
3937,49847,71.0,76.0,right,66.0,51.0,60.0,66.0,79.0,77.0,65.0,78.0,65.0,86.0,69.0,80.0,32.0,70.0,74.0,70.0,68.0,68.0,8
3938,20325,66.0,72.0,right,31.0,21.0,45.0,45.0,52.0,54.0,59.0,60.0,55.0,47.0,60.0,77.0,79.0,77.0,59.0,42.0,48.0,62.0,8
3939,20325,68.0,72.0,right,31.0,21.0,45.0,45.0,52.0,57.0,55.0,60.0,52.0,47.0,60.0,81.0,82.0,80.0,59.0,42.0,48.0,64.0,7
3940,20325,66.0,72.0,right,31.0,21.0,43.0,45.0,50.0,57.0,55.0,60.0,52.0,47.0,60.0,81.0,82.0,80.0,54.0,42.0,48.0,62.0,5
3941,20325,66.0,81.0,right,22.0,22.0,44.0,46.0,52.0,62.0,66.0,54.0,65.0,70.0,61.0,76.0,78.0,77.0,62.0,48.0,49.0,65.0,1
3942,28467,82.0,85.0,left,84.0,64.0,82.0,67.0,83.0,84.0,84.0,81.0,82.0,85.0,83.0,76.0,76.0,84.0,83.0,75.0,67.0,77.0,6
3943,28467,80.0,83.0,left,84.0,64.0,82.0,67.0,83.0,86.0,85.0,84.0,79.0,75.0,83.0,77.0,74.0,78.0,78.0,76.0,67.0,77.0,5
3944,181984,77.0,77.0,right,22.0,16.0,40.0,18.0,55.0,62.0,66.0,59.0,70.0,55.0,59.0,85.0,81.0,77.0,78.0,28.0,34.0,82.0,9
3945,181984,75.0,75.0,right,21.0,25.0,34.0,25.0,54.0,63.0,68.0,59.0,69.0,55.0,58.0,85.0,80.0,76.0,77.0,27.0,33.0,79.0,9
3946,181984,75.0,76.0,right,21.0,25.0,34.0,25.0,54.0,63.0,68.0,59.0,69.0,55.0,58.0,85.0,80.0,76.0,77.0,27.0,33.0,79.0,9
3947,181984,75.0,79.0,right,27.0,26.0,35.0,23.0,53.0,65.0,69.0,59.0,68.0,55.0,59.0,85.0,79.0,75.0,78.0,38.0,39.0,78.0,7
3948,181984,76.0,80.0,right,27.0,26.0,35.0,23.0,53.0,68.0,69.0,59.0,72.0,55.0,64.0,85.0,79.0,79.0,78.0,38.0,39.0,81.0,7
3949,181984,72.0,80.0,right,36.0,43.0,43.0,41.0,58.0,68.0,64.0,56.0,68.0,70.0,64.0,74.0,75.0,70.0,70.0,60.0,65.0,74.0,4
3950,498033,71.0,85.0,left,72.0,68.0,74.0,48.0,75.0,69.0,62.0,70.0,69.0,75.0,57.0,55.0,56.0,44.0,28.0,70.0,55.0,29.0,9
3951,498033,64.0,72.0,left,67.0,49.0,60.0,48.0,67.0,66.0,61.0,69.0,62.0,75.0,57.0,55.0,56.0,44.0,28.0,64.0,55.0,29.0,8
3952,498033,62.0,72.0,left,67.0,49.0,64.0,48.0,67.0,66.0,62.0,66.0,62.0,74.0,57.0,55.0,52.0,44.0,28.0,64.0,55.0,29.0,8
3953,498033,60.0,72.0,left,47.0,42.0,62.0,48.0,65.0,66.0,62.0,66.0,53.0,74.0,55.0,55.0,48.0,44.0,28.0,67.0,59.0,47.0,8
3954,498033,57.0,62.0,left,47.0,40.0,52.0,48.0,62.0,53.0,63.0,47.0,51.0,70.0,53.0,50.0,48.0,46.0,28.0,69.0,59.0,47.0,7
3955,157869,75.0,78.0,left,58.0,38.0,44.0,54.0,52.0,34.0,45.0,42.0,72.0,36.0,57.0,48.0,91.0,75.0,78.0,53.0,60.0,78.0,9
3956,8780,69.0,73.0,right,61.0,70.0,64.0,68.0,64.0,83.0,84.0,78.0,67.0,64.0,79.0,65.0,75.0,51.0,20.0,58.0,66.0,25.0,9
3957,8780,65.0,68.0,right,48.0,60.0,57.0,75.0,58.0,84.0,85.0,72.0,67.0,67.0,79.0,65.0,72.0,51.0,32.0,48.0,66.0,36.0,8
3958,18395,65.0,65.0,right,65.0,58.0,64.0,65.0,65.0,75.0,72.0,75.0,69.0,63.0,67.0,64.0,67.0,65.0,33.0,63.0,54.0,24.0,9
3959,18520,76.0,76.0,right,66.0,37.0,49.0,47.0,55.0,66.0,73.0,63.0,75.0,55.0,71.0,82.0,77.0,86.0,76.0,46.0,56.0,78.0,10
3960,18520,72.0,72.0,right,71.0,36.0,51.0,46.0,53.0,69.0,74.0,63.0,73.0,55.0,70.0,82.0,75.0,87.0,70.0,45.0,55.0,73.0,7
3961,183184,70.0,76.0,right,51.0,53.0,50.0,55.0,61.0,53.0,51.0,52.0,71.0,56.0,64.0,61.0,75.0,78.0,76.0,72.0,58.0,60.0,5
3962,183184,62.0,69.0,right,56.0,42.0,50.0,55.0,57.0,57.0,60.0,52.0,62.0,63.0,53.0,73.0,72.0,67.0,61.0,72.0,58.0,63.0,3
3963,30958,78.0,83.0,right,75.0,66.0,68.0,78.0,82.0,62.0,66.0,58.0,74.0,74.0,88.0,63.0,81.0,77.0,77.0,90.0,75.0,72.0,5
3964,75579,,,,,,,,,,,,,,,,,,,,,,1
3965,38467,75.0,75.0,right,12.0,11.0,15.0,12.0,17.0,62.0,52.0,63.0,75.0,65.0,25.0,73.0,65.0,37.0,22.0,17.0,24.0,13.0,9
3966,18164,70.0,70.0,right,50.0,69.0,57.0,64.0,71.0,66.0,52.0,51.0,66.0,75.0,76.0,81.0,85.0,77.0,22.0,56.0,74.0,22.0,10
3967,18164,76.0,80.0,right,43.0,84.0,63.0,66.0,75.0,73.0,74.0,58.0,68.0,78.0,85.0,71.0,86.0,65.0,63.0,57.0,60.0,22.0,2
3968,122047,75.0,75.0,right,79.0,53.0,74.0,55.0,78.0,83.0,86.0,76.0,75.0,72.0,72.0,70.0,70.0,71.0,70.0,68.0,60.0,70.0,8
3969,122047,75.0,78.0,right,81.0,53.0,74.0,55.0,81.0,88.0,89.0,88.0,73.0,72.0,69.0,68.0,69.0,73.0,72.0,72.0,60.0,68.0,7
3970,122047,71.0,75.0,right,76.0,57.0,78.0,55.0,76.0,90.0,87.0,88.0,74.0,72.0,69.0,63.0,55.0,66.0,62.0,68.0,60.0,68.0,5
3971,37427,76.0,78.0,left,57.0,34.0,43.0,62.0,66.0,73.0,72.0,58.0,66.0,79.0,48.0,81.0,81.0,81.0,70.0,52.0,59.0,77.0,3
3972,102619,70.0,70.0,right,47.0,70.0,61.0,65.0,65.0,61.0,64.0,64.0,67.0,70.0,79.0,91.0,82.0,75.0,41.0,60.0,73.0,33.0,6
3973,102619,70.0,76.0,right,48.0,72.0,65.0,66.0,71.0,70.0,68.0,67.0,71.0,79.0,73.0,87.0,79.0,62.0,74.0,75.0,69.0,34.0,4
3974,97865,65.0,70.0,right,25.0,25.0,25.0,25.0,23.0,46.0,51.0,57.0,57.0,54.0,25.0,68.0,61.0,23.0,26.0,25.0,25.0,25.0,8
3975,97865,65.0,70.0,right,25.0,25.0,25.0,25.0,23.0,46.0,51.0,57.0,57.0,54.0,25.0,68.0,61.0,23.0,26.0,25.0,25.0,25.0,7
3976,97865,52.0,68.0,right,22.0,22.0,22.0,25.0,23.0,26.0,26.0,57.0,57.0,52.0,22.0,60.0,51.0,23.0,16.0,25.0,21.0,22.0,3
3977,183185,79.0,83.0,right,78.0,70.0,73.0,54.0,77.0,81.0,81.0,70.0,78.0,60.0,79.0,69.0,79.0,77.0,80.0,57.0,50.0,83.0,10
3978,183185,70.0,76.0,right,71.0,41.0,58.0,52.0,66.0,74.0,79.0,69.0,62.0,78.0,66.0,79.0,74.0,76.0,74.0,55.0,48.0,64.0,8
3979,183185,69.0,76.0,right,70.0,41.0,58.0,52.0,66.0,74.0,79.0,69.0,60.0,78.0,66.0,79.0,74.0,76.0,72.0,55.0,48.0,61.0,7
3980,183185,64.0,72.0,right,66.0,41.0,63.0,52.0,64.0,74.0,77.0,72.0,66.0,56.0,51.0,71.0,67.0,69.0,58.0,55.0,55.0,63.0,4
3981,75447,83.0,83.0,right,64.0,85.0,75.0,45.0,79.0,74.0,76.0,76.0,83.0,50.0,83.0,86.0,87.0,90.0,41.0,53.0,80.0,25.0,8
3982,75447,83.0,84.0,right,64.0,85.0,76.0,51.0,78.0,76.0,78.0,76.0,83.0,74.0,82.0,86.0,84.0,85.0,30.0,59.0,81.0,15.0,7
3983,102374,64.0,64.0,right,64.0,51.0,68.0,64.0,66.0,73.0,71.0,70.0,63.0,82.0,79.0,72.0,52.0,52.0,44.0,61.0,67.0,47.0,10
3984,102374,65.0,66.0,right,60.0,51.0,58.0,59.0,67.0,66.0,64.0,70.0,70.0,82.0,54.0,72.0,59.0,65.0,55.0,59.0,61.0,59.0,1
3985,37631,79.0,81.0,right,65.0,63.0,72.0,71.0,78.0,60.0,65.0,52.0,80.0,60.0,82.0,58.0,84.0,79.0,81.0,76.0,72.0,77.0,9
3986,37631,79.0,83.0,right,65.0,63.0,72.0,71.0,78.0,60.0,65.0,52.0,80.0,60.0,82.0,52.0,84.0,79.0,81.0,76.0,72.0,77.0,8
3987,37631,77.0,83.0,right,65.0,53.0,69.0,71.0,76.0,55.0,54.0,54.0,75.0,60.0,82.0,52.0,79.0,77.0,83.0,70.0,72.0,68.0,7
3988,37631,76.0,81.0,right,65.0,53.0,73.0,71.0,76.0,55.0,62.0,54.0,75.0,60.0,82.0,52.0,79.0,73.0,76.0,72.0,72.0,70.0,6
3989,34233,76.0,81.0,left,81.0,76.0,76.0,75.0,82.0,90.0,90.0,76.0,71.0,72.0,87.0,90.0,64.0,47.0,34.0,76.0,74.0,19.0,6
3990,34233,76.0,81.0,left,81.0,76.0,76.0,75.0,82.0,90.0,92.0,76.0,71.0,72.0,87.0,90.0,64.0,47.0,34.0,76.0,74.0,19.0,5
3991,102622,73.0,73.0,right,59.0,49.0,64.0,70.0,75.0,68.0,55.0,60.0,70.0,69.0,60.0,69.0,81.0,79.0,76.0,74.0,58.0,74.0,9
3992,96619,78.0,80.0,right,86.0,72.0,81.0,80.0,79.0,78.0,76.0,74.0,75.0,76.0,79.0,66.0,62.0,63.0,43.0,77.0,59.0,17.0,9
3993,30698,69.0,86.0,left,85.0,30.0,76.0,65.0,75.0,74.0,75.0,61.0,64.0,58.0,70.0,54.0,70.0,71.0,57.0,54.0,74.0,65.0,2
3994,71353,81.0,87.0,right,78.0,72.0,88.0,81.0,85.0,86.0,83.0,91.0,80.0,79.0,63.0,47.0,39.0,37.0,31.0,80.0,57.0,18.0,4
3995,71353,80.0,88.0,right,80.0,70.0,88.0,84.0,85.0,86.0,82.0,91.0,70.0,79.0,61.0,47.0,39.0,37.0,59.0,80.0,67.0,20.0,4
3996,30827,73.0,73.0,right,69.0,74.0,66.0,66.0,73.0,74.0,70.0,70.0,77.0,62.0,74.0,82.0,75.0,61.0,42.0,76.0,77.0,43.0,9
3997,30827,73.0,73.0,right,68.0,74.0,67.0,63.0,73.0,74.0,70.0,72.0,76.0,62.0,73.0,81.0,73.0,73.0,38.0,75.0,73.0,22.0,9
3998,30827,74.0,74.0,right,68.0,75.0,68.0,69.0,74.0,78.0,71.0,72.0,77.0,62.0,73.0,81.0,73.0,73.0,47.0,73.0,73.0,22.0,9
3999,30827,74.0,74.0,right,68.0,76.0,68.0,69.0,75.0,78.0,71.0,72.0,76.0,62.0,73.0,75.0,73.0,63.0,47.0,73.0,73.0,22.0,8
4000,30827,72.0,72.0,right,54.0,72.0,70.0,60.0,71.0,67.0,67.0,72.0,71.0,62.0,72.0,78.0,68.0,62.0,45.0,70.0,71.0,25.0,8
4001,30827,72.0,72.0,right,54.0,72.0,70.0,61.0,73.0,69.0,67.0,72.0,71.0,62.0,76.0,78.0,69.0,62.0,48.0,66.0,72.0,16.0,7
4002,30827,75.0,84.0,right,54.0,76.0,77.0,61.0,72.0,85.0,83.0,74.0,70.0,76.0,77.0,78.0,72.0,62.0,61.0,66.0,67.0,25.0,4
4003,30827,79.0,84.0,right,51.0,82.0,81.0,61.0,71.0,77.0,75.0,74.0,70.0,76.0,86.0,78.0,73.0,62.0,61.0,66.0,67.0,21.0,1
4004,30827,78.0,79.0,right,35.0,76.0,90.0,51.0,71.0,70.0,76.0,74.0,70.0,76.0,77.0,78.0,73.0,73.0,61.0,66.0,51.0,21.0,1
4005,41923,68.0,69.0,right,72.0,48.0,66.0,58.0,71.0,70.0,72.0,73.0,65.0,73.0,76.0,74.0,66.0,60.0,66.0,53.0,56.0,66.0,9
4006,41923,65.0,76.0,right,72.0,55.0,68.0,81.0,70.0,73.0,74.0,73.0,69.0,65.0,64.0,60.0,66.0,60.0,58.0,72.0,67.0,56.0,5
4007,41923,,,,,,,,,,,,,,,,,,,,,,1
4008,41582,65.0,65.0,left,68.0,61.0,65.0,51.0,72.0,71.0,71.0,71.0,60.0,68.0,60.0,59.0,51.0,58.0,43.0,56.0,59.0,20.0,10
4009,41582,64.0,67.0,left,68.0,63.0,66.0,55.0,72.0,74.0,73.0,72.0,60.0,76.0,60.0,62.0,55.0,58.0,43.0,51.0,59.0,19.0,7
4010,68260,66.0,66.0,right,59.0,22.0,36.0,36.0,66.0,69.0,60.0,56.0,61.0,68.0,56.0,71.0,69.0,64.0,37.0,48.0,47.0,70.0,1
4011,38160,66.0,66.0,right,55.0,48.0,56.0,69.0,69.0,42.0,32.0,45.0,67.0,59.0,71.0,47.0,67.0,66.0,62.0,79.0,71.0,60.0,9
4012,38160,74.0,80.0,right,73.0,71.0,66.0,69.0,79.0,63.0,61.0,58.0,65.0,74.0,76.0,68.0,74.0,74.0,79.0,81.0,70.0,75.0,3
4013,96616,79.0,81.0,right,64.0,30.0,60.0,41.0,65.0,81.0,83.0,83.0,76.0,79.0,71.0,93.0,75.0,79.0,83.0,46.0,50.0,84.0,9
4014,96616,80.0,86.0,right,64.0,30.0,60.0,41.0,64.0,81.0,83.0,83.0,76.0,79.0,71.0,93.0,75.0,79.0,83.0,56.0,50.0,84.0,8
4015,96616,79.0,85.0,right,68.0,44.0,65.0,50.0,69.0,79.0,83.0,79.0,79.0,76.0,72.0,92.0,75.0,78.0,84.0,55.0,56.0,83.0,7
4016,96616,81.0,83.0,right,69.0,50.0,70.0,50.0,68.0,79.0,82.0,79.0,78.0,73.0,76.0,95.0,77.0,80.0,84.0,55.0,56.0,86.0,7
4017,96616,82.0,83.0,right,71.0,56.0,70.0,50.0,68.0,79.0,82.0,79.0,80.0,73.0,76.0,95.0,77.0,82.0,84.0,55.0,56.0,86.0,7
4018,96616,78.0,85.0,right,67.0,31.0,56.0,57.0,73.0,72.0,73.0,61.0,77.0,78.0,70.0,80.0,76.0,83.0,70.0,72.0,70.0,77.0,3
4019,30459,79.0,79.0,right,52.0,43.0,54.0,30.0,58.0,38.0,36.0,32.0,75.0,55.0,47.0,72.0,86.0,86.0,82.0,54.0,45.0,80.0,9
4020,30459,80.0,80.0,right,52.0,43.0,45.0,30.0,58.0,34.0,34.0,37.0,77.0,55.0,47.0,63.0,87.0,88.0,83.0,59.0,45.0,81.0,7
4021,30459,79.0,79.0,right,52.0,43.0,45.0,30.0,58.0,34.0,32.0,37.0,77.0,55.0,47.0,63.0,87.0,88.0,76.0,75.0,45.0,80.0,6
4022,30459,78.0,78.0,right,52.0,33.0,45.0,30.0,58.0,39.0,42.0,48.0,71.0,55.0,47.0,63.0,84.0,88.0,73.0,71.0,45.0,80.0,6
4023,30459,85.0,87.0,right,52.0,33.0,58.0,30.0,66.0,66.0,69.0,49.0,79.0,84.0,47.0,83.0,88.0,94.0,83.0,71.0,65.0,85.0,2
4024,213688,77.0,83.0,right,80.0,23.0,72.0,54.0,79.0,86.0,89.0,79.0,74.0,83.0,82.0,78.0,69.0,79.0,78.0,58.0,49.0,72.0,7
4025,38794,70.0,72.0,left,51.0,71.0,59.0,51.0,66.0,76.0,78.0,74.0,70.0,63.0,72.0,82.0,72.0,43.0,24.0,60.0,64.0,17.0,7
4026,30744,73.0,73.0,right,64.0,66.0,88.0,74.0,87.0,66.0,63.0,78.0,73.0,65.0,64.0,35.0,59.0,53.0,35.0,63.0,68.0,14.0,6
4027,34582,68.0,68.0,right,57.0,64.0,58.0,75.0,61.0,50.0,52.0,52.0,65.0,58.0,85.0,63.0,75.0,74.0,45.0,64.0,78.0,37.0,7
4028,239219,78.0,84.0,right,75.0,58.0,88.0,68.0,87.0,84.0,78.0,79.0,68.0,71.0,79.0,59.0,59.0,71.0,48.0,88.0,59.0,41.0,10
4029,239219,76.0,88.0,right,65.0,56.0,79.0,69.0,83.0,79.0,77.0,75.0,76.0,79.0,74.0,55.0,55.0,60.0,64.0,82.0,59.0,41.0,7
4030,113672,81.0,85.0,right,55.0,48.0,43.0,45.0,72.0,66.0,68.0,74.0,81.0,59.0,57.0,84.0,79.0,78.0,85.0,64.0,57.0,84.0,9
4031,113672,81.0,86.0,right,55.0,48.0,43.0,45.0,72.0,67.0,69.0,75.0,81.0,59.0,57.0,84.0,79.0,78.0,85.0,64.0,57.0,84.0,9
4032,113672,76.0,82.0,right,44.0,37.0,42.0,34.0,68.0,63.0,69.0,64.0,73.0,66.0,51.0,77.0,76.0,73.0,82.0,58.0,36.0,75.0,8
4033,113672,75.0,82.0,right,44.0,37.0,42.0,34.0,68.0,62.0,69.0,64.0,70.0,66.0,51.0,77.0,75.0,73.0,81.0,58.0,36.0,72.0,8
4034,113672,51.0,78.0,right,34.0,21.0,22.0,34.0,29.0,50.0,53.0,65.0,62.0,68.0,21.0,73.0,55.0,55.0,47.0,68.0,64.0,50.0,1
4035,320686,76.0,84.0,left,40.0,21.0,42.0,29.0,66.0,54.0,63.0,41.0,69.0,48.0,77.0,77.0,80.0,81.0,77.0,33.0,41.0,78.0,8
4036,185644,76.0,81.0,right,25.0,25.0,25.0,25.0,33.0,62.0,58.0,62.0,77.0,60.0,25.0,83.0,84.0,42.0,25.0,25.0,38.0,25.0,9
4037,185644,75.0,81.0,right,25.0,25.0,25.0,25.0,33.0,62.0,58.0,62.0,77.0,60.0,25.0,80.0,84.0,42.0,25.0,25.0,38.0,25.0,8
4038,185644,72.0,79.0,right,25.0,25.0,25.0,25.0,33.0,62.0,58.0,62.0,77.0,60.0,25.0,80.0,84.0,42.0,25.0,25.0,38.0,25.0,8
4039,185644,72.0,79.0,right,25.0,25.0,25.0,25.0,33.0,62.0,58.0,62.0,77.0,60.0,25.0,80.0,84.0,42.0,25.0,25.0,38.0,25.0,8
4040,185644,51.0,65.0,right,9.0,10.0,12.0,11.0,14.0,59.0,55.0,32.0,67.0,45.0,21.0,58.0,55.0,33.0,22.0,46.0,25.0,13.0,1
4041,111033,71.0,71.0,left,59.0,76.0,69.0,70.0,74.0,79.0,78.0,77.0,66.0,85.0,74.0,77.0,59.0,36.0,26.0,67.0,80.0,27.0,9
4042,111033,70.0,70.0,left,59.0,73.0,69.0,70.0,74.0,79.0,78.0,77.0,66.0,85.0,74.0,77.0,59.0,36.0,26.0,67.0,80.0,27.0,9
4043,47373,78.0,79.0,right,76.0,68.0,84.0,80.0,85.0,78.0,76.0,80.0,70.0,80.0,76.0,65.0,55.0,60.0,52.0,80.0,78.0,30.0,8
4044,47373,74.0,78.0,right,76.0,65.0,82.0,78.0,85.0,80.0,75.0,81.0,75.0,79.0,77.0,66.0,56.0,59.0,59.0,82.0,78.0,30.0,8
4045,47373,74.0,78.0,right,76.0,65.0,82.0,78.0,85.0,80.0,75.0,81.0,75.0,79.0,77.0,66.0,56.0,59.0,59.0,77.0,78.0,30.0,8
4046,47373,82.0,83.0,right,74.0,70.0,84.0,83.0,86.0,76.0,72.0,84.0,84.0,78.0,78.0,66.0,55.0,56.0,58.0,84.0,84.0,20.0,6
4047,47373,81.0,86.0,right,87.0,77.0,79.0,75.0,84.0,75.0,75.0,80.0,77.0,70.0,75.0,66.0,58.0,59.0,80.0,78.0,79.0,65.0,1
4048,47373,76.0,85.0,right,71.0,69.0,76.0,60.0,74.0,76.0,81.0,80.0,61.0,70.0,69.0,66.0,60.0,49.0,80.0,78.0,60.0,51.0,1
4048,47373,,,,,,,,,,,,,,,,,,,,,,1
4050,18376,65.0,65.0,right,38.0,38.0,52.0,43.0,62.0,53.0,48.0,65.0,67.0,61.0,65.0,64.0,62.0,73.0,68.0,65.0,50.0,58.0,9
4051,517941,73.0,85.0,right,73.0,72.0,78.0,61.0,75.0,79.0,69.0,78.0,65.0,75.0,60.0,66.0,50.0,49.0,32.0,73.0,59.0,20.0,10
4052,517941,68.0,84.0,right,58.0,68.0,74.0,61.0,71.0,75.0,68.0,77.0,59.0,75.0,54.0,66.0,42.0,49.0,32.0,69.0,59.0,20.0,9
4053,282060,74.0,79.0,right,61.0,73.0,78.0,64.0,79.0,79.0,79.0,79.0,73.0,77.0,77.0,77.0,65.0,57.0,26.0,59.0,75.0,21.0,10
4054,282060,74.0,79.0,right,61.0,73.0,78.0,64.0,79.0,79.0,79.0,79.0,73.0,77.0,77.0,77.0,65.0,57.0,26.0,59.0,75.0,21.0,9
4055,282060,71.0,79.0,right,61.0,70.0,76.0,64.0,76.0,80.0,78.0,78.0,70.0,75.0,74.0,77.0,60.0,57.0,26.0,59.0,68.0,21.0,8
4056,282060,69.0,77.0,right,34.0,78.0,75.0,40.0,74.0,75.0,75.0,74.0,65.0,72.0,55.0,70.0,55.0,54.0,30.0,57.0,69.0,15.0,7
4057,27668,71.0,71.0,left,31.0,26.0,41.0,53.0,51.0,50.0,51.0,53.0,66.0,55.0,33.0,78.0,79.0,76.0,79.0,18.0,24.0,73.0,10
4058,27668,72.0,72.0,left,31.0,26.0,41.0,53.0,51.0,50.0,51.0,53.0,66.0,55.0,33.0,78.0,79.0,76.0,79.0,18.0,24.0,75.0,9
4059,27668,70.0,70.0,left,30.0,25.0,40.0,52.0,50.0,50.0,54.0,52.0,65.0,55.0,32.0,74.0,76.0,75.0,78.0,25.0,23.0,72.0,9
4060,27668,68.0,68.0,left,30.0,25.0,40.0,42.0,50.0,50.0,54.0,52.0,64.0,55.0,32.0,74.0,76.0,74.0,76.0,25.0,23.0,70.0,9
4061,27668,65.0,65.0,left,22.0,35.0,37.0,52.0,40.0,34.0,35.0,52.0,56.0,55.0,42.0,68.0,78.0,66.0,67.0,32.0,38.0,69.0,8
4062,27668,66.0,66.0,left,23.0,36.0,38.0,53.0,41.0,49.0,36.0,52.0,57.0,55.0,43.0,68.0,78.0,67.0,68.0,33.0,39.0,70.0,8
4063,27668,72.0,72.0,left,34.0,38.0,42.0,55.0,51.0,54.0,54.0,59.0,66.0,66.0,50.0,80.0,79.0,76.0,72.0,40.0,42.0,76.0,7
4064,27668,72.0,72.0,left,34.0,38.0,42.0,55.0,50.0,54.0,54.0,59.0,66.0,66.0,50.0,80.0,79.0,76.0,72.0,55.0,42.0,76.0,6
4065,27668,72.0,72.0,left,34.0,38.0,42.0,55.0,50.0,54.0,62.0,59.0,66.0,66.0,50.0,79.0,79.0,76.0,72.0,55.0,42.0,76.0,6
